,agent1,agent2
0,-15013.084,-15659.229
1,-14674.262,-15241.58
2,-14454.795,-14880.575
3,-14199.296,-14537.719
4,-13988.76,-14253.855
5,-13817.809,-14024.007
6,-13598.933,-13745.365
7,-13398.676,-13571.145
8,-13300.654,-13361.11
9,-13105.266,-13159.206
10,-12955.304,-12976.826
11,-12776.527,-12819.609
12,-12659.525,-12705.299
13,-12509.177,-12515.426
14,-12297.093,-12323.862
15,-12147.438,-12158.787
16,-12002.035,-12047.699
17,-11839.472,-11883.606
18,-11640.951,-11735.844
19,-11483.764,-11575.208
20,-11393.271,-11476.109
21,-11178.951,-11324.875
22,-11022.731,-11204.821
23,-10903.01,-11046.3125
24,-10756.961,-10916.206
25,-10579.441,-10814.877
26,-10457.134,-10709.623
27,-10387.627,-10565.27
28,-10231.5,-10480.999
29,-10086.0,-10350.39
30,-9979.571,-10282.271
31,-9861.234,-10168.211
32,-9739.45,-10047.433
33,-9688.635,-9938.105
34,-9573.969,-9874.494
35,-9438.924,-9776.169
36,-9363.781,-9667.473
37,-9309.979,-9613.14
38,-9198.926,-9538.285
39,-9143.666,-9438.23
40,-9043.773,-9342.838
41,-8984.569,-9267.131
42,-8908.326,-9202.014
43,-8881.066,-9105.643
44,-8822.017,-9087.934
45,-8772.95,-8967.931
46,-8674.756,-8936.986
47,-8665.304,-8917.032
48,-8610.154,-8813.448
49,-8591.026,-8770.578
50,-8581.117,-8688.525
51,-8543.777,-8684.835
52,-8475.648,-8626.613
53,-8494.703,-8599.326
54,-8436.861,-8576.8955
55,-8457.824,-8521.946
56,-8428.7705,-8479.255
57,-8386.034,-8474.527
58,-8396.559,-8471.506
59,-8377.764,-8441.5205
60,-8373.866,-8400.973
61,-8321.115,-8396.71
62,-8315.259,-8372.026
63,-8337.561,-8359.229
64,-8354.306,-8338.074
65,-8303.449,-8380.855
66,-8303.496,-8329.469
67,-8271.682,-8304.537
68,-8286.912,-8297.693
69,-8288.031,-8292.834
70,-8264.957,-8269.249
71,-8307.381,-8249.562
72,-8291.807,-8273.49
73,-8279.594,-8230.954
74,-8285.354,-8223.217
75,-8287.304,-8281.898
76,-8292.346,-8203.059
77,-8287.379,-8227.977
78,-8254.195,-8215.208
79,-8277.388,-8202.513
80,-8291.615,-8237.384
81,-8294.909,-8218.19
82,-8264.009,-8168.2656
83,-8274.989,-8182.909
84,-8265.109,-8184.8945
85,-8268.413,-8180.001
86,-8259.323,-8167.108
87,-8261.596,-8181.294
88,-8271.467,-8174.5186
89,-8255.175,-8171.6045
90,-8251.16,-8145.196
91,-8255.348,-8150.7227
92,-8255.072,-8175.402
93,-8267.17,-8161.214
94,-8274.57,-8165.023
95,-8218.242,-8137.3037
96,-8228.767,-8141.408
97,-8254.41,-8188.89
98,-8258.452,-8173.7427
99,-8262.568,-8163.3994
100,-8249.037,-8129.1694
101,-8226.415,-8141.7334
102,-8197.669,-8142.1396
103,-8247.289,-8144.6455
104,-8269.26,-8144.8604
105,-8254.747,-8149.9727
106,-8218.093,-8129.1396
107,-8260.507,-8155.294
108,-8244.342,-8124.129
109,-8220.6,-8117.1143
110,-8215.328,-8147.4644
111,-8239.525,-8127.3438
112,-8263.941,-8115.221
113,-8240.533,-8126.9053
114,-8228.1,-8156.3555
115,-8221.217,-8165.2627
116,-8254.2295,-8116.6357
117,-8203.897,-8111.8286
118,-8218.085,-8127.8706
119,-8212.376,-8120.7417
120,-8200.897,-8121.88
121,-8209.178,-8117.7197
122,-8206.766,-8149.918
123,-8239.768,-8146.147
124,-8208.332,-8121.1914
125,-8212.886,-8131.1646
126,-8208.845,-8091.579
127,-8197.845,-8129.4297
128,-8184.5635,-8111.6987
129,-8208.509,-8125.133
130,-8179.4194,-8101.5254
131,-8181.5747,-8087.6953
132,-8176.543,-8132.039
133,-8172.46,-8122.9067
134,-8166.9717,-8102.9463
135,-8193.613,-8106.879
136,-8186.474,-8079.252
137,-8202.028,-8105.07
138,-8199.82,-8113.6357
139,-8193.739,-8089.4746
140,-8212.4375,-8094.383
141,-8157.3867,-8132.427
142,-8172.8213,-8114.776
143,-8213.576,-8083.9014
144,-8170.1665,-8107.1045
145,-8184.7603,-8097.747
146,-8173.0273,-8086.374
147,-8160.674,-8116.1133
148,-8169.4766,-8070.8203
149,-8158.176,-8088.81
150,-8167.63,-8132.7725
151,-8170.3545,-8071.6484
152,-8118.247,-8093.1597
153,-8144.6724,-8089.3066
154,-8158.737,-8044.671
155,-8132.4136,-8089.4224
156,-8138.6104,-8079.4766
157,-8136.294,-8084.6436
158,-8138.1426,-8061.205
159,-8107.1504,-8077.436
160,-8095.498,-8068.491
161,-8120.6973,-8080.4062
162,-8140.76,-8059.2275
163,-8141.081,-8079.4756
164,-8109.666,-8093.615
165,-8158.6123,-8053.2607
166,-8114.99,-8058.7676
167,-8140.3066,-8018.749
168,-8113.7295,-8005.423
169,-8103.088,-8041.5654
170,-8086.785,-8055.295
171,-8084.835,-8025.8296
172,-8086.6406,-8018.796
173,-8123.213,-8050.749
174,-8100.4336,-8041.702
175,-8096.8057,-8029.0713
176,-8070.218,-8008.733
177,-8098.09,-8035.8174
178,-8095.4033,-8039.6147
179,-8083.666,-7998.9883
180,-8075.6655,-8015.331
181,-8070.71,-7986.801
182,-8068.166,-8023.8604
183,-8064.8193,-7991.398
184,-8095.9175,-8020.975
185,-8042.033,-8030.7007
186,-8053.923,-7991.631
187,-8036.9365,-7993.719
188,-8078.011,-7998.58
189,-8045.9863,-7966.6406
190,-8022.7637,-7987.0254
191,-8036.168,-8013.755
192,-8014.1,-7982.377
193,-7982.3584,-7937.206
194,-8026.7393,-7985.502
195,-8011.446,-7994.1855
196,-8003.322,-7969.8447
197,-7976.489,-7949.992
198,-7977.0005,-7971.385
199,-7967.616,-7926.435
200,-8027.079,-7922.0234
201,-7953.407,-7940.1343
202,-8000.776,-7945.2646
203,-7972.4556,-7932.7207
204,-7975.4077,-7941.6904
205,-7956.2695,-7941.0625
206,-7969.3345,-7918.4316
207,-7929.515,-7937.1426
208,-7949.157,-7901.1504
209,-7960.6973,-7943.161
210,-7980.2476,-7921.458
211,-7921.195,-7896.3647
212,-7947.004,-7915.758
213,-7922.105,-7872.9004
214,-7913.01,-7899.663
215,-7940.164,-7900.9053
216,-7874.93,-7898.892
217,-7920.06,-7888.455
218,-7921.1807,-7886.801
219,-7895.8936,-7874.5376
220,-7903.6733,-7881.168
221,-7891.0083,-7872.572
222,-7859.9004,-7878.1846
223,-7861.9395,-7839.699
224,-7823.71,-7878.707
225,-7849.135,-7836.95
226,-7841.9756,-7865.5713
227,-7852.165,-7820.424
228,-7846.3843,-7803.681
229,-7849.2295,-7839.627
230,-7839.6133,-7806.617
231,-7843.857,-7808.5957
232,-7822.732,-7794.719
233,-7845.613,-7801.587
234,-7792.9976,-7798.3804
235,-7796.378,-7780.9434
236,-7785.5625,-7798.6753
237,-7797.884,-7801.9097
238,-7743.2573,-7773.99
239,-7729.7705,-7767.7305
240,-7740.987,-7765.708
241,-7741.283,-7722.6436
242,-7750.7812,-7734.3467
243,-7725.4746,-7745.4233
244,-7716.701,-7748.4697
245,-7678.7324,-7752.167
246,-7701.6416,-7713.965
247,-7713.825,-7680.666
248,-7670.984,-7706.6235
249,-7682.9404,-7679.6704
250,-7651.2715,-7669.8706
251,-7670.481,-7643.2427
252,-7597.3477,-7669.541
253,-7595.0405,-7685.08
254,-7609.831,-7647.674
255,-7589.714,-7613.544
256,-7595.5166,-7660.369
257,-7588.4956,-7606.667
258,-7575.883,-7618.919
259,-7528.62,-7604.6235
260,-7547.8203,-7567.7124
261,-7498.04,-7573.6904
262,-7515.854,-7585.159
263,-7485.7876,-7542.2764
264,-7470.27,-7588.1396
265,-7477.86,-7569.1104
266,-7457.615,-7538.8765
267,-7455.2256,-7532.7188
268,-7456.368,-7498.883
269,-7434.7773,-7491.9355
270,-7397.2104,-7480.9756
271,-7374.7705,-7467.365
272,-7372.7637,-7443.158
273,-7358.502,-7412.579
274,-7298.794,-7430.687
275,-7333.175,-7428.331
276,-7304.3765,-7442.3564
277,-7271.533,-7389.533
278,-7220.245,-7355.9336
279,-7231.305,-7356.422
280,-7221.0093,-7369.033
281,-7196.624,-7325.642
282,-7165.919,-7323.456
283,-7162.1855,-7307.6797
284,-7128.74,-7292.086
285,-7112.4014,-7294.538
286,-7065.397,-7273.377
287,-7061.351,-7263.708
288,-7019.562,-7215.544
289,-6983.533,-7215.509
290,-6946.1475,-7219.3516
291,-6918.5854,-7203.1577
292,-6864.2715,-7129.875
293,-6901.55,-7148.8877
294,-6836.4062,-7113.145
295,-6822.02,-7092.163
296,-6760.0176,-7107.541
297,-6753.7007,-7081.356
298,-6713.6177,-7040.822
299,-6708.412,-7062.3335
300,-6620.0967,-7027.364
301,-6603.4014,-6969.6494
302,-6569.551,-6972.8887
303,-6544.748,-6953.8984
304,-6462.1626,-6917.8887
305,-6458.992,-6892.209
306,-6424.3877,-6866.0366
307,-6411.198,-6799.2617
308,-6405.574,-6797.396
309,-6364.211,-6811.073
310,-6368.329,-6742.648
311,-6353.8037,-6708.2637
312,-6391.8086,-6693.7705
313,-6352.342,-6636.999
314,-6300.092,-6617.6978
315,-6316.5986,-6589.096
316,-6285.457,-6530.674
317,-6281.0825,-6493.388
318,-6310.6035,-6465.8955
319,-6260.957,-6476.5825
320,-6277.722,-6422.9663
321,-6259.34,-6435.9854
322,-6272.178,-6382.0107
323,-6271.7637,-6406.856
324,-6268.654,-6445.585
325,-6252.5938,-6411.2207
326,-6226.5796,-6377.473
327,-6248.1035,-6364.438
328,-6250.2725,-6389.2334
329,-6268.0,-6341.0884
330,-6279.749,-6351.829
331,-6264.5186,-6359.8477
332,-6264.5547,-6341.9165
333,-6248.48,-6328.92
334,-6295.076,-6370.327
335,-6279.3125,-6365.5205
336,-6275.2026,-6329.2207
337,-6226.467,-6350.8037
338,-6280.8535,-6317.886
339,-6250.5107,-6332.572
340,-6245.831,-6334.5713
341,-6242.1934,-6362.46
342,-6266.132,-6316.6016
343,-6253.7295,-6341.921
344,-6256.6274,-6300.077
345,-6244.373,-6339.169
346,-6271.859,-6362.9814
347,-6228.9688,-6355.823
348,-6227.1025,-6357.222
349,-6223.1006,-6331.2334
350,-6256.5713,-6326.0273
351,-6256.411,-6334.038
352,-6273.377,-6352.5146
353,-6212.5933,-6347.8057
354,-6229.6787,-6345.7314
355,-6253.5923,-6364.393
356,-6258.421,-6337.952
357,-6226.4062,-6363.035
358,-6245.102,-6344.044
359,-6241.078,-6317.462
360,-6263.5605,-6304.3438
361,-6242.6616,-6333.964
362,-6267.121,-6271.936
363,-6282.6787,-6350.1665
364,-6255.8726,-6323.741
365,-6336.8535,-6312.909
366,-6270.577,-6313.209
367,-6260.667,-6307.6914
368,-6315.1006,-6339.753
369,-6292.12,-6335.8257
370,-6304.9463,-6338.7656
371,-6276.4517,-6348.71
372,-6296.0825,-6329.132
373,-6260.742,-6339.1836
374,-6307.2993,-6329.323
375,-6262.3896,-6339.155
376,-6323.9077,-6352.414
377,-6307.106,-6343.1367
378,-6275.4336,-6340.7573
379,-6269.58,-6346.3545
380,-6297.454,-6331.006
381,-6292.725,-6390.217
382,-6315.452,-6369.973
383,-6312.039,-6332.7295
384,-6294.0884,-6369.3135
385,-6335.096,-6360.5957
386,-6270.8027,-6385.7817
387,-6300.6035,-6363.196
388,-6319.0024,-6375.1973
389,-6307.0986,-6386.9287
390,-6290.4307,-6383.7207
391,-6315.2705,-6378.456
392,-6292.2725,-6409.8525
393,-6283.256,-6421.3516
394,-6314.1953,-6396.05
395,-6299.117,-6367.457
396,-6277.3457,-6386.1934
397,-6286.6807,-6396.636
398,-6299.049,-6389.588
399,-6272.8154,-6391.576
400,-6309.2754,-6403.24
401,-6292.2295,-6438.2646
402,-6319.1387,-6430.3438
403,-6307.1484,-6396.547
404,-6310.955,-6444.1025
405,-6329.6567,-6444.8555
406,-6323.9443,-6413.6006
407,-6310.172,-6429.6245
408,-6326.8677,-6398.3516
409,-6310.477,-6422.9575
410,-6317.13,-6429.8926
411,-6332.263,-6467.293
412,-6317.539,-6407.742
413,-6352.4443,-6396.843
414,-6291.5396,-6412.345
415,-6328.1016,-6428.276
416,-6344.497,-6442.1377
417,-6352.9287,-6438.087
418,-6315.4434,-6404.367
419,-6327.112,-6442.0283
420,-6316.0293,-6451.6196
421,-6347.8984,-6420.3877
422,-6296.8726,-6445.935
423,-6353.4155,-6415.8735
424,-6318.288,-6417.915
425,-6326.986,-6442.0605
426,-6369.123,-6447.9375
427,-6337.1963,-6461.883
428,-6342.321,-6433.1533
429,-6333.8936,-6476.1313
430,-6363.1396,-6439.2466
431,-6362.13,-6439.968
432,-6333.256,-6451.9717
433,-6369.042,-6448.5293
434,-6362.379,-6461.153
435,-6328.7197,-6459.0786
436,-6359.7563,-6439.0977
437,-6340.674,-6420.337
438,-6342.709,-6419.0254
439,-6386.648,-6438.3135
440,-6362.582,-6451.8228
441,-6366.371,-6469.089
442,-6397.8564,-6455.5156
443,-6337.8965,-6455.204
444,-6364.198,-6455.9575
445,-6387.9263,-6466.897
446,-6320.602,-6471.394
447,-6351.5586,-6448.872
448,-6342.774,-6463.6006
449,-6375.1533,-6467.6445
450,-6388.278,-6472.8184
451,-6397.9346,-6463.852
452,-6373.982,-6419.0015
453,-6394.244,-6482.6094
454,-6365.164,-6446.662
455,-6366.1465,-6458.418
456,-6386.2227,-6441.136
457,-6368.1396,-6469.3867
458,-6371.3994,-6468.678
459,-6383.8115,-6474.868
460,-6345.965,-6475.384
461,-6407.335,-6481.9277
462,-6381.3506,-6539.033
463,-6443.823,-6494.8057
464,-6389.198,-6482.1816
465,-6382.1377,-6485.0186
466,-6397.694,-6484.283
467,-6382.823,-6485.6025
468,-6388.378,-6510.1777
469,-6376.637,-6520.488
470,-6379.5547,-6501.987
471,-6367.38,-6470.466
472,-6392.5825,-6493.6455
473,-6375.206,-6501.265
474,-6375.2104,-6506.072
475,-6410.9004,-6496.872
476,-6381.626,-6486.3887
477,-6378.0244,-6510.3706
478,-6417.7017,-6511.578
479,-6331.244,-6509.215
480,-6368.369,-6505.496
481,-6383.3823,-6520.4795
482,-6422.0596,-6488.1475
483,-6386.953,-6498.7197
484,-6396.091,-6515.3716
485,-6385.689,-6520.0483
486,-6378.0986,-6486.464
487,-6406.0293,-6492.2344
488,-6395.6855,-6498.8643
489,-6411.5186,-6522.1406
490,-6396.6367,-6499.2305
491,-6403.376,-6481.8984
492,-6404.0996,-6472.216
493,-6425.0024,-6513.917
494,-6380.8984,-6505.788
495,-6409.3916,-6543.642
496,-6401.673,-6489.7725
497,-6422.6367,-6530.7324
498,-6379.747,-6495.3857
499,-6405.0137,-6538.0454
500,-6377.171,-6507.0327
501,-6411.207,-6489.7363
502,-6409.924,-6511.8633
503,-6429.911,-6525.0195
504,-6436.423,-6484.585
505,-6387.1987,-6515.537
506,-6412.52,-6506.295
507,-6396.206,-6483.288
508,-6397.114,-6511.6934
509,-6409.255,-6515.3247
510,-6405.473,-6490.562
511,-6408.206,-6502.8477
512,-6383.211,-6522.0786
513,-6438.3467,-6516.709
514,-6430.017,-6484.874
515,-6416.7764,-6538.2065
516,-6403.499,-6496.7607
517,-6412.5664,-6501.907
518,-6361.6045,-6528.612
519,-6384.7964,-6498.135
520,-6468.288,-6484.2393
521,-6405.0,-6518.0806
522,-6428.2563,-6495.4307
523,-6421.8867,-6532.0186
524,-6404.139,-6538.3193
525,-6402.371,-6487.802
526,-6416.3203,-6508.517
527,-6442.701,-6501.656
528,-6436.952,-6509.4814
529,-6431.245,-6510.087
530,-6429.4146,-6518.0527
531,-6421.261,-6539.8936
532,-6433.7197,-6519.678
533,-6413.442,-6499.2334
534,-6446.734,-6527.003
535,-6430.8037,-6548.976
536,-6435.969,-6521.642
537,-6426.4854,-6478.672
538,-6450.596,-6526.705
539,-6406.573,-6511.198
540,-6444.659,-6531.278
541,-6416.4136,-6509.995
542,-6439.961,-6523.431
543,-6454.4937,-6536.209
544,-6443.552,-6531.071
545,-6425.995,-6511.3037
546,-6423.2266,-6503.42
547,-6445.503,-6530.5107
548,-6402.9233,-6510.2354
549,-6431.035,-6486.286
550,-6426.8506,-6519.1724
551,-6451.4927,-6507.8643
552,-6434.9336,-6531.7334
553,-6437.8584,-6552.714
554,-6449.173,-6534.9136
555,-6438.7344,-6544.397
556,-6450.0156,-6533.533
557,-6457.342,-6549.777
558,-6462.0566,-6543.175
559,-6417.622,-6544.9644
560,-6479.912,-6529.382
561,-6465.9893,-6548.6543
562,-6470.612,-6515.3804
563,-6464.9346,-6539.2944
564,-6452.97,-6551.504
565,-6448.2305,-6504.3506
566,-6473.451,-6540.5264
567,-6447.445,-6530.622
568,-6500.209,-6539.831
569,-6459.423,-6579.2627
570,-6473.624,-6538.319
571,-6463.949,-6504.9185
572,-6471.8735,-6532.385
573,-6431.791,-6535.8096
574,-6444.7124,-6557.077
575,-6451.7197,-6547.054
576,-6441.0615,-6559.7314
577,-6448.1787,-6528.087
578,-6441.7075,-6550.484
579,-6468.534,-6517.0254
580,-6484.5654,-6546.8467
581,-6469.673,-6544.254
582,-6448.6587,-6536.3066
583,-6486.826,-6579.163
584,-6469.4507,-6540.532
585,-6463.4614,-6558.987
586,-6465.639,-6533.0537
587,-6480.76,-6567.5503
588,-6503.603,-6566.901
589,-6446.9565,-6538.717
590,-6477.256,-6593.8345
591,-6501.9434,-6525.5986
592,-6470.105,-6558.3496
593,-6482.057,-6558.066
594,-6461.073,-6559.538
595,-6513.1094,-6554.7993
596,-6462.705,-6580.1543
597,-6507.5137,-6614.128
598,-6476.6055,-6543.917
599,-6497.365,-6578.8096
600,-6502.213,-6548.753
601,-6487.285,-6549.0986
602,-6488.5137,-6583.2705
603,-6462.584,-6567.9746
604,-6522.619,-6582.748
605,-6454.621,-6547.41
606,-6480.286,-6535.2124
607,-6467.6445,-6569.2725
608,-6458.457,-6557.476
609,-6511.595,-6579.564
610,-6475.669,-6585.5957
611,-6468.315,-6543.923
612,-6478.623,-6577.343
613,-6455.0264,-6573.1646
614,-6499.121,-6571.2607
615,-6483.771,-6589.2554
616,-6464.84,-6554.115
617,-6471.502,-6552.6895
618,-6504.5107,-6555.657
619,-6528.9316,-6548.6895
620,-6486.6665,-6571.4243
621,-6474.1084,-6563.411
622,-6512.497,-6583.789
623,-6503.147,-6588.3525
624,-6506.754,-6576.089
625,-6491.911,-6536.1626
626,-6506.5654,-6575.959
627,-6500.751,-6567.211
628,-6473.9727,-6571.4497
629,-6491.2246,-6591.714
630,-6518.7417,-6611.107
631,-6511.953,-6609.582
632,-6499.9937,-6597.373
633,-6506.878,-6569.5293
634,-6507.967,-6594.3813
635,-6492.918,-6616.292
636,-6522.9375,-6584.406
637,-6483.1797,-6583.5273
638,-6496.759,-6572.7173
639,-6498.358,-6625.4165
640,-6511.397,-6555.8896
641,-6483.2285,-6577.9033
642,-6501.157,-6566.6865
643,-6500.556,-6566.6177
644,-6482.7036,-6608.154
645,-6502.834,-6590.7754
646,-6473.387,-6594.9053
647,-6505.7295,-6572.224
648,-6517.4844,-6604.7676
649,-6489.048,-6594.8496
650,-6485.677,-6587.242
651,-6513.0195,-6600.502
652,-6540.708,-6572.5127
653,-6520.7896,-6595.3047
654,-6549.8955,-6598.7695
655,-6486.0586,-6589.5913
656,-6512.3916,-6565.4253
657,-6527.4053,-6601.9497
658,-6543.251,-6591.4756
659,-6506.836,-6577.5317
660,-6512.262,-6611.331
661,-6467.8423,-6614.315
662,-6542.9873,-6606.5327
663,-6514.759,-6575.408
664,-6506.5234,-6583.0225
665,-6516.449,-6588.6006
666,-6529.371,-6625.342
667,-6511.466,-6600.6074
668,-6510.3623,-6595.323
669,-6517.166,-6588.439
670,-6499.8345,-6598.375
671,-6556.66,-6600.886
672,-6502.7734,-6615.886
673,-6525.38,-6613.4937
674,-6511.5596,-6581.382
675,-6531.9688,-6623.4272
676,-6491.0044,-6633.868
677,-6523.4307,-6581.62
678,-6519.753,-6619.8047
679,-6546.681,-6597.367
680,-6483.475,-6605.0786
681,-6527.183,-6611.9014
682,-6503.1865,-6583.807
683,-6565.217,-6611.39
684,-6534.564,-6601.8887
685,-6545.994,-6616.807
686,-6563.177,-6606.259
687,-6518.2856,-6627.8457
688,-6529.171,-6627.3174
689,-6528.207,-6622.834
690,-6518.505,-6588.2305
691,-6502.1953,-6608.202
692,-6504.9814,-6593.1274
693,-6528.8296,-6616.0225
694,-6551.935,-6620.845
695,-6555.5986,-6640.3105
696,-6543.4927,-6650.8794
697,-6507.4307,-6659.662
698,-6520.047,-6617.4966
699,-6541.652,-6660.5723
700,-6533.6157,-6614.9907
701,-6521.953,-6628.6855
702,-6539.623,-6628.368
703,-6562.6436,-6645.509
704,-6508.4307,-6619.2974
705,-6519.671,-6635.7764
706,-6558.364,-6610.3184
707,-6521.624,-6640.2974
708,-6557.29,-6643.3335
709,-6527.469,-6644.0527
710,-6575.0293,-6646.492
